0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0.274855,0.562778,0.188716,0.46007,0.155654,0.36301,0.158069,0.280339,0.180078,0.243642,0.197764,0.216766,0.219174,0.181286,0.226296,0.234754,0.223907,0.278386,0.260718,0.209682,0.27533,0.182371,0.275424,0.252716,0.273654,0.309812,0.322471,0.225847,0.330087,0.202614,0.324826,0.272281,0.320713,0.325087,0.382097,0.254699,0.381259,0.238859,0.369694,0.295662,0.365335,0.340119,0
0.287578,0.564917,0.203053,0.454735,0.170727,0.354155,0.18377,0.265824,0.218472,0.240618,0.20605,0.214749,0.228169,0.168363,0.238781,0.22853,0.23722,0.281199,0.272224,0.20706,0.285608,0.162973,0.287457,0.244305,0.285538,0.306941,0.334602,0.223005,0.341241,0.188632,0.341076,0.259307,0.340169,0.310343,0.394016,0.253675,0.39512,0.225059,0.384951,0.285447,0.380756,0.333482,0
0.287578,0.564917,0.203053,0.454735,0.170727,0.354155,0.18377,0.265824,0.218472,0.240618,0.20605,0.214749,0.228169,0.168363,0.238781,0.22853,0.23722,0.281199,0.272224,0.20706,0.285608,0.162973,0.287457,0.244305,0.285538,0.306941,0.334602,0.223005,0.341241,0.188632,0.341076,0.259307,0.340169,0.310343,0.394016,0.253675,0.39512,0.225059,0.384951,0.285447,0.380756,0.333482,0
0.300814,0.565472,0.216802,0.440733,0.183272,0.333777,0.192256,0.238184,0.221989,0.204824,0.222164,0.210199,0.250088,0.151412,0.260125,0.212531,0.255762,0.267434,0.286346,0.206815,0.307357,0.149164,0.307721,0.225521,0.303059,0.286772,0.347275,0.228981,0.360206,0.1782,0.360527,0.247911,0.358764,0.304586,0.403988,0.262092,0.407718,0.221277,0.398908,0.27987,0.395346,0.332044,0
0.300814,0.565472,0.216802,0.440733,0.183272,0.333777,0.192256,0.238184,0.221989,0.204824,0.222164,0.210199,0.250088,0.151412,0.260125,0.212531,0.255762,0.267434,0.286346,0.206815,0.307357,0.149164,0.307721,0.225521,0.303059,0.286772,0.347275,0.228981,0.360206,0.1782,0.360527,0.247911,0.358764,0.304586,0.403988,0.262092,0.407718,0.221277,0.398908,0.27987,0.395346,0.332044,0
0.31403,0.55643,0.236151,0.428429,0.199479,0.325043,0.206333,0.241747,0.240871,0.232335,0.236726,0.200702,0.259789,0.1512,0.270184,0.202679,0.269988,0.245932,0.302747,0.198969,0.320907,0.145845,0.316485,0.217481,0.314692,0.267165,0.361976,0.222977,0.375248,0.186044,0.369317,0.246954,0.369819,0.290397,0.418435,0.258596,0.416989,0.230274,0.40466,0.287313,0.40641,0.335604,0
0.31403,0.55643,0.236151,0.428429,0.199479,0.325043,0.206333,0.241747,0.240871,0.232335,0.236726,0.200702,0.259789,0.1512,0.270184,0.202679,0.269988,0.245932,0.302747,0.198969,0.320907,0.145845,0.316485,0.217481,0.314692,0.267165,0.361976,0.222977,0.375248,0.186044,0.369317,0.246954,0.369819,0.290397,0.418435,0.258596,0.416989,0.230274,0.40466,0.287313,0.40641,0.335604,0
0.318687,0.561195,0.24192,0.437933,0.206062,0.339797,0.21562,0.252734,0.254879,0.23031,0.242647,0.201615,0.277458,0.176346,0.285204,0.233152,0.27988,0.278663,0.30518,0.196996,0.336956,0.179983,0.327621,0.251966,0.317994,0.299058,0.364891,0.218032,0.387481,0.207419,0.377216,0.271057,0.367701,0.318219,0.422548,0.252042,0.429615,0.249488,0.416608,0.312346,0.409193,0.363935,0
0.318687,0.561195,0.24192,0.437933,0.206062,0.339797,0.21562,0.252734,0.254879,0.23031,0.242647,0.201615,0.277458,0.176346,0.285204,0.233152,0.27988,0.278663,0.30518,0.196996,0.336956,0.179983,0.327621,0.251966,0.317994,0.299058,0.364891,0.218032,0.387481,0.207419,0.377216,0.271057,0.367701,0.318219,0.422548,0.252042,0.429615,0.249488,0.416608,0.312346,0.409193,0.363935,0
0.323426,0.550521,0.236045,0.445256,0.193046,0.352487,0.205807,0.268782,0.248818,0.251756,0.246798,0.212964,0.269454,0.177719,0.276125,0.237077,0.274261,0.289802,0.309923,0.210619,0.325619,0.184835,0.320464,0.257181,0.317566,0.299187,0.368605,0.23352,0.375651,0.208331,0.368219,0.264816,0.364976,0.307564,0.424536,0.267683,0.422081,0.243924,0.411147,0.297343,0.410235,0.34594,0
0.323426,0.550521,0.236045,0.445256,0.193046,0.352487,0.205807,0.268782,0.248818,0.251756,0.246798,0.212964,0.269454,0.177719,0.276125,0.237077,0.274261,0.289802,0.309923,0.210619,0.325619,0.184835,0.320464,0.257181,0.317566,0.299187,0.368605,0.23352,0.375651,0.208331,0.368219,0.264816,0.364976,0.307564,0.424536,0.267683,0.422081,0.243924,0.411147,0.297343,0.410235,0.34594,0
0.326362,0.557491,0.240131,0.460529,0.199644,0.376938,0.213195,0.295735,0.258772,0.285528,0.242085,0.223268,0.267846,0.210848,0.27938,0.268669,0.282963,0.313182,0.303997,0.214868,0.323387,0.214168,0.321288,0.283643,0.326048,0.321279,0.362376,0.235743,0.369434,0.231476,0.367529,0.289258,0.371197,0.325896,0.419944,0.267421,0.414417,0.259459,0.411036,0.318155,0.4207,0.359639,0
0.326362,0.557491,0.240131,0.460529,0.199644,0.376938,0.213195,0.295735,0.258772,0.285528,0.242085,0.223268,0.267846,0.210848,0.27938,0.268669,0.282963,0.313182,0.303997,0.214868,0.323387,0.214168,0.321288,0.283643,0.326048,0.321279,0.362376,0.235743,0.369434,0.231476,0.367529,0.289258,0.371197,0.325896,0.419944,0.267421,0.414417,0.259459,0.411036,0.318155,0.4207,0.359639,0
0.325509,0.552016,0.235078,0.458169,0.196052,0.375165,0.20564,0.288677,0.248875,0.260469,0.239124,0.249816,0.275775,0.211983,0.285779,0.267777,0.279742,0.308728,0.292622,0.246531,0.32374,0.212235,0.3245,0.282901,0.324009,0.320181,0.348332,0.261393,0.368385,0.220065,0.366971,0.285089,0.363575,0.32322,0.405051,0.284618,0.412094,0.242586,0.407818,0.300519,0.406968,0.347687,0
0.325509,0.552016,0.235078,0.458169,0.196052,0.375165,0.20564,0.288677,0.248875,0.260469,0.239124,0.249816,0.275775,0.211983,0.285779,0.267777,0.279742,0.308728,0.292622,0.246531,0.32374,0.212235,0.3245,0.282901,0.324009,0.320181,0.348332,0.261393,0.368385,0.220065,0.366971,0.285089,0.363575,0.32322,0.405051,0.284618,0.412094,0.242586,0.407818,0.300519,0.406968,0.347687,0
0.320136,0.567722,0.247774,0.490107,0.212503,0.403361,0.209843,0.306148,0.236236,0.253318,0.21464,0.290235,0.267993,0.217463,0.283941,0.266845,0.273911,0.311357,0.27065,0.283066,0.316862,0.212593,0.327997,0.269007,0.319818,0.314759,0.329869,0.291823,0.365845,0.221977,0.375895,0.288698,0.367024,0.341909,0.389981,0.305876,0.408552,0.243784,0.412061,0.303347,0.406628,0.362451,0
0.320136,0.567722,0.247774,0.490107,0.212503,0.403361,0.209843,0.306148,0.236236,0.253318,0.21464,0.290235,0.267993,0.217463,0.283941,0.266845,0.273911,0.311357,0.27065,0.283066,0.316862,0.212593,0.327997,0.269007,0.319818,0.314759,0.329869,0.291823,0.365845,0.221977,0.375895,0.288698,0.367024,0.341909,0.389981,0.305876,0.408552,0.243784,0.412061,0.303347,0.406628,0.362451,0
0.315187,0.593693,0.255759,0.516441,0.223041,0.431214,0.217935,0.335632,0.240318,0.28126,0.198412,0.32825,0.253095,0.22397,0.275319,0.265782,0.271116,0.315922,0.251193,0.315259,0.30585,0.212269,0.321671,0.269193,0.307709,0.321109,0.310752,0.319787,0.358842,0.219149,0.37373,0.284383,0.35933,0.336884,0.371591,0.32994,0.40202,0.251565,0.409818,0.312945,0.399981,0.368916,0
0.315187,0.593693,0.255759,0.516441,0.223041,0.431214,0.217935,0.335632,0.240318,0.28126,0.198412,0.32825,0.253095,0.22397,0.275319,0.265782,0.271116,0.315922,0.251193,0.315259,0.30585,0.212269,0.321671,0.269193,0.307709,0.321109,0.310752,0.319787,0.358842,0.219149,0.37373,0.284383,0.35933,0.336884,0.371591,0.32994,0.40202,0.251565,0.409818,0.312945,0.399981,0.368916,0
0.31924,0.621042,0.251152,0.527743,0.216814,0.439657,0.214823,0.350522,0.236638,0.298151,0.200218,0.335956,0.252144,0.223084,0.274569,0.264728,0.267814,0.315927,0.249807,0.327381,0.304283,0.205098,0.322663,0.266069,0.307822,0.324026,0.310392,0.333807,0.359185,0.216988,0.372777,0.282731,0.356263,0.338784,0.373648,0.346242,0.402016,0.255337,0.407514,0.316437,0.394558,0.37651,0
0.31924,0.621042,0.251152,0.527743,0.216814,0.439657,0.214823,0.350522,0.236638,0.298151,0.200218,0.335956,0.252144,0.223084,0.274569,0.264728,0.267814,0.315927,0.249807,0.327381,0.304283,0.205098,0.322663,0.266069,0.307822,0.324026,0.310392,0.333807,0.359185,0.216988,0.372777,0.282731,0.356263,0.338784,0.373648,0.346242,0.402016,0.255337,0.407514,0.316437,0.394558,0.37651,0
0.320837,0.646316,0.25108,0.551877,0.214193,0.461505,0.216272,0.368744,0.245267,0.31781,0.193816,0.352018,0.250332,0.233772,0.273819,0.275511,0.265092,0.330378,0.24336,0.339267,0.302676,0.205103,0.320699,0.270301,0.302578,0.338406,0.304703,0.344687,0.354644,0.210186,0.370434,0.280168,0.355816,0.346465,0.369228,0.357649,0.398052,0.249627,0.407033,0.309112,0.397684,0.373824,0
0.320837,0.646316,0.25108,0.551877,0.214193,0.461505,0.216272,0.368744,0.245267,0.31781,0.193816,0.352018,0.250332,0.233772,0.273819,0.275511,0.265092,0.330378,0.24336,0.339267,0.302676,0.205103,0.320699,0.270301,0.302578,0.338406,0.304703,0.344687,0.354644,0.210186,0.370434,0.280168,0.355816,0.346465,0.369228,0.357649,0.398052,0.249627,0.407033,0.309112,0.397684,0.373824,0
0.322913,0.659846,0.257802,0.556067,0.217292,0.471753,0.220284,0.385417,0.25416,0.33692,0.190103,0.367646,0.242026,0.240495,0.270105,0.267994,0.267608,0.318107,0.239707,0.35546,0.298831,0.207084,0.319081,0.264436,0.302991,0.327806,0.301084,0.361392,0.352571,0.206643,0.369136,0.270622,0.353969,0.334908,0.366749,0.370622,0.39598,0.248238,0.407609,0.303803,0.399551,0.364594,0
0.322913,0.659846,0.257802,0.556067,0.217292,0.471753,0.220284,0.385417,0.25416,0.33692,0.190103,0.367646,0.242026,0.240495,0.270105,0.267994,0.267608,0.318107,0.239707,0.35546,0.298831,0.207084,0.319081,0.264436,0.302991,0.327806,0.301084,0.361392,0.352571,0.206643,0.369136,0.270622,0.353969,0.334908,0.366749,0.370622,0.39598,0.248238,0.407609,0.303803,0.399551,0.364594,0
0.329466,0.667696,0.261471,0.559218,0.223037,0.472735,0.225567,0.383712,0.260889,0.324859,0.189654,0.376974,0.245501,0.236842,0.278485,0.258416,0.279595,0.304243,0.242353,0.364326,0.296773,0.210892,0.322402,0.261258,0.310736,0.31931,0.304108,0.368945,0.34824,0.214489,0.367391,0.269463,0.35413,0.326712,0.369658,0.376343,0.395744,0.252387,0.408961,0.305243,0.401516,0.362432,0
0.329466,0.667696,0.261471,0.559218,0.223037,0.472735,0.225567,0.383712,0.260889,0.324859,0.189654,0.376974,0.245501,0.236842,0.278485,0.258416,0.279595,0.304243,0.242353,0.364326,0.296773,0.210892,0.322402,0.261258,0.310736,0.31931,0.304108,0.368945,0.34824,0.214489,0.367391,0.269463,0.35413,0.326712,0.369658,0.376343,0.395744,0.252387,0.408961,0.305243,0.401516,0.362432,0
0.337855,0.677218,0.267148,0.568162,0.227336,0.478248,0.227782,0.382553,0.257819,0.321068,0.1917,0.385248,0.241919,0.239539,0.272706,0.263548,0.273325,0.310991,0.243484,0.370144,0.296237,0.214021,0.321428,0.265602,0.309907,0.321245,0.304888,0.371465,0.347868,0.216928,0.368358,0.271544,0.357496,0.328058,0.370675,0.374614,0.394306,0.252869,0.40849,0.303887,0.403742,0.359033,0
0.337855,0.677218,0.267148,0.568162,0.227336,0.478248,0.227782,0.382553,0.257819,0.321068,0.1917,0.385248,0.241919,0.239539,0.272706,0.263548,0.273325,0.310991,0.243484,0.370144,0.296237,0.214021,0.321428,0.265602,0.309907,0.321245,0.304888,0.371465,0.347868,0.216928,0.368358,0.271544,0.357496,0.328058,0.370675,0.374614,0.394306,0.252869,0.40849,0.303887,0.403742,0.359033,0
0.35217,0.686422,0.270889,0.573086,0.233289,0.488127,0.232665,0.397795,0.265584,0.340067,0.199553,0.396761,0.246873,0.244678,0.283647,0.263187,0.288804,0.300548,0.254932,0.37059,0.301192,0.213287,0.332425,0.261109,0.328273,0.310237,0.317357,0.36581,0.35369,0.221948,0.381752,0.280395,0.377765,0.333315,0.387424,0.370083,0.404845,0.249065,0.425875,0.303322,0.430854,0.357053,0
0.35217,0.686422,0.270889,0.573086,0.233289,0.488127,0.232665,0.397795,0.265584,0.340067,0.199553,0.396761,0.246873,0.244678,0.283647,0.263187,0.288804,0.300548,0.254932,0.37059,0.301192,0.213287,0.332425,0.261109,0.328273,0.310237,0.317357,0.36581,0.35369,0.221948,0.381752,0.280395,0.377765,0.333315,0.387424,0.370083,0.404845,0.249065,0.425875,0.303322,0.430854,0.357053,0
0.364145,0.68834,0.285348,0.576885,0.254129,0.493994,0.25464,0.40347,0.284272,0.347848,0.213669,0.39711,0.258236,0.245982,0.295739,0.266039,0.303379,0.304888,0.269977,0.373331,0.315632,0.211118,0.345116,0.260481,0.341327,0.320572,0.332183,0.370089,0.370515,0.220892,0.397589,0.283695,0.39422,0.344364,0.400831,0.381438,0.417975,0.258218,0.441176,0.316415,0.449807,0.375716,0
0.364145,0.68834,0.285348,0.576885,0.254129,0.493994,0.25464,0.40347,0.284272,0.347848,0.213669,0.39711,0.258236,0.245982,0.295739,0.266039,0.303379,0.304888,0.269977,0.373331,0.315632,0.211118,0.345116,0.260481,0.341327,0.320572,0.332183,0.370089,0.370515,0.220892,0.397589,0.283695,0.39422,0.344364,0.400831,0.381438,0.417975,0.258218,0.441176,0.316415,0.449807,0.375716,0
0.379204,0.688991,0.298382,0.563756,0.259466,0.476204,0.256631,0.38156,0.286178,0.324685,0.232744,0.399237,0.275829,0.239101,0.306446,0.255601,0.310905,0.297564,0.289727,0.380682,0.335,0.210987,0.358194,0.253266,0.349468,0.314952,0.352646,0.378553,0.390217,0.221067,0.411467,0.272444,0.405958,0.333633,0.419449,0.385697,0.439545,0.253979,0.454546,0.302534,0.457299,0.363118,0
0.379204,0.688991,0.298382,0.563756,0.259466,0.476204,0.256631,0.38156,0.286178,0.324685,0.232744,0.399237,0.275829,0.239101,0.306446,0.255601,0.310905,0.297564,0.289727,0.380682,0.335,0.210987,0.358194,0.253266,0.349468,0.314952,0.352646,0.378553,0.390217,0.221067,0.411467,0.272444,0.405958,0.333633,0.419449,0.385697,0.439545,0.253979,0.454546,0.302534,0.457299,0.363118,0
0.389424,0.700181,0.309842,0.571828,0.27244,0.482808,0.269686,0.387454,0.298547,0.334884,0.247051,0.399472,0.292049,0.236938,0.325529,0.251807,0.330203,0.296507,0.305314,0.382513,0.355619,0.208531,0.379823,0.254002,0.369186,0.321132,0.369077,0.384668,0.41152,0.218558,0.433957,0.273373,0.425195,0.337685,0.438387,0.395991,0.464216,0.257402,0.477399,0.306877,0.476032,0.366043,0
0.389424,0.700181,0.309842,0.571828,0.27244,0.482808,0.269686,0.387454,0.298547,0.334884,0.247051,0.399472,0.292049,0.236938,0.325529,0.251807,0.330203,0.296507,0.305314,0.382513,0.355619,0.208531,0.379823,0.254002,0.369186,0.321132,0.369077,0.384668,0.41152,0.218558,0.433957,0.273373,0.425195,0.337685,0.438387,0.395991,0.464216,0.257402,0.477399,0.306877,0.476032,0.366043,0
0.403857,0.701291,0.324218,0.584665,0.289534,0.50118,0.291267,0.415898,0.318034,0.371306,0.271177,0.397798,0.309011,0.239232,0.340264,0.251716,0.348397,0.294968,0.329257,0.379109,0.373465,0.208314,0.396056,0.25505,0.389724,0.322012,0.392368,0.383451,0.430798,0.216184,0.45131,0.273339,0.448343,0.339801,0.459851,0.399807,0.481149,0.253599,0.495705,0.297939,0.50107,0.35444,0
0.403857,0.701291,0.324218,0.584665,0.289534,0.50118,0.291267,0.415898,0.318034,0.371306,0.271177,0.397798,0.309011,0.239232,0.340264,0.251716,0.348397,0.294968,0.329257,0.379109,0.373465,0.208314,0.396056,0.25505,0.389724,0.322012,0.392368,0.383451,0.430798,0.216184,0.45131,0.273339,0.448343,0.339801,0.459851,0.399807,0.481149,0.253599,0.495705,0.297939,0.50107,0.35444,0
0.421617,0.695893,0.336466,0.592678,0.302565,0.495421,0.314583,0.41162,0.34831,0.387346,0.294023,0.393092,0.327567,0.226085,0.356622,0.250589,0.360031,0.311064,0.355879,0.377656,0.395854,0.19929,0.4141,0.253262,0.402657,0.323903,0.424844,0.381514,0.454503,0.205035,0.470692,0.269669,0.467294,0.342764,0.491846,0.394612,0.499542,0.247489,0.5117,0.300696,0.517753,0.36419,0
0.421617,0.695893,0.336466,0.592678,0.302565,0.495421,0.314583,0.41162,0.34831,0.387346,0.294023,0.393092,0.327567,0.226085,0.356622,0.250589,0.360031,0.311064,0.355879,0.377656,0.395854,0.19929,0.4141,0.253262,0.402657,0.323903,0.424844,0.381514,0.454503,0.205035,0.470692,0.269669,0.467294,0.342764,0.491846,0.394612,0.499542,0.247489,0.5117,0.300696,0.517753,0.36419,0
0.44551,0.684821,0.363134,0.571652,0.327833,0.47683,0.336177,0.403033,0.369121,0.3908,0.318305,0.38261,0.359642,0.215567,0.389831,0.246454,0.391938,0.307251,0.379324,0.361939,0.420939,0.187021,0.442392,0.251826,0.435558,0.326649,0.448308,0.363783,0.482693,0.191266,0.499034,0.262079,0.495483,0.334537,0.514629,0.375573,0.530554,0.241905,0.544936,0.303405,0.551579,0.37004,0
0.44551,0.684821,0.363134,0.571652,0.327833,0.47683,0.336177,0.403033,0.369121,0.3908,0.318305,0.38261,0.359642,0.215567,0.389831,0.246454,0.391938,0.307251,0.379324,0.361939,0.420939,0.187021,0.442392,0.251826,0.435558,0.326649,0.448308,0.363783,0.482693,0.191266,0.499034,0.262079,0.495483,0.334537,0.514629,0.375573,0.530554,0.241905,0.544936,0.303405,0.551579,0.37004,0
0.465204,0.672331,0.379509,0.545364,0.344116,0.43306,0.360193,0.349078,0.391972,0.330586,0.348305,0.358475,0.389929,0.209451,0.417335,0.24212,0.416957,0.2961,0.408833,0.342022,0.451995,0.180943,0.468487,0.239528,0.461444,0.309041,0.476221,0.345921,0.511399,0.188835,0.522372,0.26016,0.517211,0.328028,0.541557,0.357046,0.554046,0.237814,0.566164,0.305772,0.573067,0.371383,0
0.465204,0.672331,0.379509,0.545364,0.344116,0.43306,0.360193,0.349078,0.391972,0.330586,0.348305,0.358475,0.389929,0.209451,0.417335,0.24212,0.416957,0.2961,0.408833,0.342022,0.451995,0.180943,0.468487,0.239528,0.461444,0.309041,0.476221,0.345921,0.511399,0.188835,0.522372,0.26016,0.517211,0.328028,0.541557,0.357046,0.554046,0.237814,0.566164,0.305772,0.573067,0.371383,0
0.490216,0.668652,0.412438,0.55379,0.376337,0.439353,0.392868,0.342934,0.430168,0.31738,0.372339,0.349357,0.416517,0.194169,0.448064,0.22948,0.449985,0.286554,0.43653,0.338335,0.479048,0.170786,0.498406,0.231137,0.492214,0.29808,0.504205,0.346638,0.539344,0.184341,0.55511,0.251858,0.55069,0.318402,0.570083,0.36514,0.586861,0.235937,0.599564,0.296233,0.602263,0.362082,0
0.490216,0.668652,0.412438,0.55379,0.376337,0.439353,0.392868,0.342934,0.430168,0.31738,0.372339,0.349357,0.416517,0.194169,0.448064,0.22948,0.449985,0.286554,0.43653,0.338335,0.479048,0.170786,0.498406,0.231137,0.492214,0.29808,0.504205,0.346638,0.539344,0.184341,0.55511,0.251858,0.55069,0.318402,0.570083,0.36514,0.586861,0.235937,0.599564,0.296233,0.602263,0.362082,0
0.515184,0.664002,0.435047,0.543291,0.396971,0.417203,0.412614,0.307151,0.453221,0.271943,0.398771,0.349712,0.447224,0.179136,0.476083,0.244982,0.472488,0.314716,0.46613,0.342307,0.508023,0.167013,0.5268,0.241167,0.521127,0.306509,0.536816,0.35148,0.56975,0.180632,0.583432,0.259558,0.580433,0.328042,0.604723,0.362026,0.612943,0.235254,0.626216,0.310434,0.633337,0.379111,0
0.515184,0.664002,0.435047,0.543291,0.396971,0.417203,0.412614,0.307151,0.453221,0.271943,0.398771,0.349712,0.447224,0.179136,0.476083,0.244982,0.472488,0.314716,0.46613,0.342307,0.508023,0.167013,0.5268,0.241167,0.521127,0.306509,0.536816,0.35148,0.56975,0.180632,0.583432,0.259558,0.580433,0.328042,0.604723,0.362026,0.612943,0.235254,0.626216,0.310434,0.633337,0.379111,0
0.547549,0.662114,0.470868,0.530271,0.432914,0.388788,0.43936,0.262354,0.464285,0.212637,0.444976,0.347642,0.490652,0.174214,0.509252,0.23952,0.502721,0.306059,0.513022,0.353722,0.552706,0.172214,0.564431,0.243331,0.557935,0.308166,0.583687,0.372834,0.615996,0.193483,0.623844,0.261827,0.617468,0.323537,0.65048,0.395652,0.66149,0.262148,0.667115,0.328283,0.670033,0.388505,0
0.547549,0.662114,0.470868,0.530271,0.432914,0.388788,0.43936,0.262354,0.464285,0.212637,0.444976,0.347642,0.490652,0.174214,0.509252,0.23952,0.502721,0.306059,0.513022,0.353722,0.552706,0.172214,0.564431,0.243331,0.557935,0.308166,0.583687,0.372834,0.615996,0.193483,0.623844,0.261827,0.617468,0.323537,0.65048,0.395652,0.66149,0.262148,0.667115,0.328283,0.670033,0.388505,0
0.573862,0.66534,0.500604,0.539734,0.460851,0.407001,0.469263,0.286346,0.49724,0.225597,0.482713,0.352438,0.516591,0.193463,0.539381,0.247524,0.539585,0.310247,0.549453,0.359515,0.582961,0.174757,0.599558,0.233694,0.596594,0.303337,0.615,0.371702,0.643488,0.194352,0.651507,0.255813,0.643681,0.324456,0.674385,0.386111,0.685105,0.254704,0.689984,0.313601,0.688874,0.376941,0
0.573862,0.66534,0.500604,0.539734,0.460851,0.407001,0.469263,0.286346,0.49724,0.225597,0.482713,0.352438,0.516591,0.193463,0.539381,0.247524,0.539585,0.310247,0.549453,0.359515,0.582961,0.174757,0.599558,0.233694,0.596594,0.303337,0.615,0.371702,0.643488,0.194352,0.651507,0.255813,0.643681,0.324456,0.674385,0.386111,0.685105,0.254704,0.689984,0.313601,0.688874,0.376941,0
0.593933,0.6645,0.516868,0.547807,0.47898,0.41266,0.479753,0.286657,0.507095,0.225334,0.523711,0.37467,0.548367,0.200664,0.562359,0.247761,0.56089,0.309285,0.592335,0.387554,0.616134,0.180223,0.620492,0.231874,0.618693,0.304779,0.657302,0.399274,0.675248,0.208562,0.676225,0.254737,0.671133,0.31396,0.711636,0.411552,0.71432,0.275367,0.7143,0.318442,0.717987,0.370646,0
0.593933,0.6645,0.516868,0.547807,0.47898,0.41266,0.479753,0.286657,0.507095,0.225334,0.523711,0.37467,0.548367,0.200664,0.562359,0.247761,0.56089,0.309285,0.592335,0.387554,0.616134,0.180223,0.620492,0.231874,0.618693,0.304779,0.657302,0.399274,0.675248,0.208562,0.676225,0.254737,0.671133,0.31396,0.711636,0.411552,0.71432,0.275367,0.7143,0.318442,0.717987,0.370646,0
0.60615,0.68596,0.532172,0.553841,0.515656,0.406826,0.54395,0.297031,0.5868,0.265853,0.547132,0.401326,0.572535,0.206008,0.584839,0.267358,0.57872,0.331977,0.620528,0.425297,0.648335,0.195475,0.646187,0.255805,0.637588,0.32526,0.685316,0.440582,0.707616,0.225059,0.701262,0.280397,0.694423,0.341801,0.737827,0.456215,0.740233,0.294619,0.733652,0.34041,0.734959,0.39487,0
0.60615,0.68596,0.532172,0.553841,0.515656,0.406826,0.54395,0.297031,0.5868,0.265853,0.547132,0.401326,0.572535,0.206008,0.584839,0.267358,0.57872,0.331977,0.620528,0.425297,0.648335,0.195475,0.646187,0.255805,0.637588,0.32526,0.685316,0.440582,0.707616,0.225059,0.701262,0.280397,0.694423,0.341801,0.737827,0.456215,0.740233,0.294619,0.733652,0.34041,0.734959,0.39487,0
0.63063,0.701437,0.564414,0.575257,0.539716,0.42667,0.561027,0.300263,0.596718,0.251212,0.572534,0.443559,0.614189,0.241981,0.626436,0.261551,0.61873,0.318409,0.647332,0.468797,0.688141,0.239143,0.684838,0.253197,0.67362,0.306869,0.713101,0.483791,0.742466,0.272893,0.726759,0.286565,0.713218,0.336114,0.768236,0.493276,0.775156,0.331332,0.758234,0.342354,0.751821,0.383804,0
0.63063,0.701437,0.564414,0.575257,0.539716,0.42667,0.561027,0.300263,0.596718,0.251212,0.572534,0.443559,0.614189,0.241981,0.626436,0.261551,0.61873,0.318409,0.647332,0.468797,0.688141,0.239143,0.684838,0.253197,0.67362,0.306869,0.713101,0.483791,0.742466,0.272893,0.726759,0.286565,0.713218,0.336114,0.768236,0.493276,0.775156,0.331332,0.758234,0.342354,0.751821,0.383804,0
0.636527,0.729988,0.56777,0.592186,0.543444,0.445828,0.571673,0.320263,0.622305,0.280503,0.58897,0.466652,0.636826,0.269398,0.646305,0.3073,0.634766,0.374677,0.659872,0.493484,0.70625,0.271922,0.702249,0.302687,0.688913,0.36544,0.724723,0.514497,0.764346,0.313129,0.747589,0.341038,0.731828,0.400009,0.777666,0.534334,0.795481,0.371288,0.780755,0.385236,0.772199,0.435128,0
0.636527,0.729988,0.56777,0.592186,0.543444,0.445828,0.571673,0.320263,0.622305,0.280503,0.58897,0.466652,0.636826,0.269398,0.646305,0.3073,0.634766,0.374677,0.659872,0.493484,0.70625,0.271922,0.702249,0.302687,0.688913,0.36544,0.724723,0.514497,0.764346,0.313129,0.747589,0.341038,0.731828,0.400009,0.777666,0.534334,0.795481,0.371288,0.780755,0.385236,0.772199,0.435128,0
0.642742,0.741175,0.570675,0.615037,0.547297,0.481758,0.568465,0.351851,0.610682,0.29758,0.61585,0.482138,0.655838,0.281776,0.656749,0.331252,0.647106,0.407551,0.682106,0.509089,0.718468,0.29569,0.708766,0.336802,0.703398,0.403037,0.739766,0.535692,0.767206,0.340399,0.749858,0.380308,0.743702,0.439998,0.786352,0.560437,0.799336,0.410262,0.782916,0.438011,0.778219,0.492598,0
0.642742,0.741175,0.570675,0.615037,0.547297,0.481758,0.568465,0.351851,0.610682,0.29758,0.61585,0.482138,0.655838,0.281776,0.656749,0.331252,0.647106,0.407551,0.682106,0.509089,0.718468,0.29569,0.708766,0.336802,0.703398,0.403037,0.739766,0.535692,0.767206,0.340399,0.749858,0.380308,0.743702,0.439998,0.786352,0.560437,0.799336,0.410262,0.782916,0.438011,0.778219,0.492598,0
0.642523,0.753804,0.573992,0.641109,0.542169,0.506617,0.561269,0.37199,0.601735,0.321752,0.61955,0.472559,0.64457,0.290606,0.63836,0.342455,0.634993,0.41653,0.692763,0.499783,0.706881,0.31675,0.69207,0.353742,0.688317,0.410722,0.750862,0.533306,0.754585,0.363634,0.734263,0.395173,0.728828,0.449428,0.796222,0.565155,0.799112,0.425294,0.776614,0.447723,0.765172,0.497595,0
0.642523,0.753804,0.573992,0.641109,0.542169,0.506617,0.561269,0.37199,0.601735,0.321752,0.61955,0.472559,0.64457,0.290606,0.63836,0.342455,0.634993,0.41653,0.692763,0.499783,0.706881,0.31675,0.69207,0.353742,0.688317,0.410722,0.750862,0.533306,0.754585,0.363634,0.734263,0.395173,0.728828,0.449428,0.796222,0.565155,0.799112,0.425294,0.776614,0.447723,0.765172,0.497595,0
